hospital_url,hospital_rating,review_counts,hospital_address,hospital_phone_safe,clinic_hours,clinic_info_raw,clinic_info,hospital_name
https://www.yeoshin.co.kr/hospitals/119?from=events&tabmenu=INFO,9.4,5K+,서울특별시 강남구 논현로 824 세가지소원의원(압구정),0508.0353.5028,"월 화 수 목 금 토 일
10:00
 ~
 19:00 10:00
 ~
 20:00 10:00
 ~
 19:00 10:00
 ~
 20:00 10:00
 ~
 19:00 10:00
 ~
 17:00 휴진","진료정보
외국인환자 서비스
중국어 응대
일본어 응대
영어 응대
진료과
성형외과
피부과
피부의료기기
악센트프라임",진료정보 | 외국인환자 서비스 | 중국어 응대 | 일본어 응대 | 영어 응대 | 진료과 | 성형외과 | 피부과 | 피부의료기기 | 악센트프라임,세가지소원의원(압구정)
https://www.yeoshin.co.kr/hospitals/103860?from=events&tabmenu=INFO,9.2,10+,대구광역시 중구 달구벌대로 2095 (덕산동) 삼성생명 3층 더올림성형외과의원,0508.0353.1308,"월 화 수 목 금 토 일
10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 16:00 휴진","진료정보
병원 정보
전문의 1명
여의사 진료
사후관리
외국인환자 서비스
외국인환자 유치병원
진료과
성형외과
피부과
피부의료기기
악센트프라임
시크릿RF
소노케어
마취정보
크림마취
수면마취
주의!
해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.",진료정보 | 병원 정보 | 전문의 1명 | 여의사 진료 | 사후관리 | 외국인환자 서비스 | 외국인환자 유치병원 | 진료과 | 성형외과 | 피부과 | 피부의료기기 | 악센트프라임 | 시크릿RF | 소노케어 | 마취정보 | 크림마취 | 수면마취 | 주의! | 해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.,더올림성형외과의원
https://www.yeoshin.co.kr/hospitals/5408?from=events&tabmenu=INFO,9.4,800+,"서울특별시 마포구 양화로 66 (서교동) 5층,6층",0508.0353.9342,"월 화 수 목 금 토 일
10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 16:30 10:00
 ~
 16:30","진료정보
병원 정보
여의사 진료
사후관리
외국인환자 서비스
외국인환자 유치병원
중국어 응대
영어 응대
일본어 응대
진료과
피부과
진료항목
교근보톡스
색소
다이어트
다한증
제모
리프팅
모공
문신제거
미백관리
보톡스
필러
실리프팅
여드름
흉터
점
탈모
홍조
피부관리
바디관리
피부의료기기
인모드
울쎄라
악센트프라임
포텐자(침습)
CO2레이저
피코슈어레이저
오메가라이트
아포지플러스
바디인모드
크라이오셀
오투덤테라피
이온자임
아큐토닝
슈링크유니버스
엔코어리프팅
브이레이저
이온토
볼뉴머
온다(ONDA)
포텐자(비침습)
인모드Fx
인모드Forma",진료정보 | 병원 정보 | 여의사 진료 | 사후관리 | 외국인환자 서비스 | 외국인환자 유치병원 | 중국어 응대 | 영어 응대 | 일본어 응대 | 진료과 | 피부과 | 진료항목 | 교근보톡스 | 색소 | 다이어트 | 다한증 | 제모 | 리프팅 | 모공 | 문신제거 | 미백관리 | 보톡스 | 필러 | 실리프팅 | 여드름 | 흉터 | 점 | 탈모 | 홍조 | 피부관리 | 바디관리 | 피부의료기기 | 인모드 | 울쎄라 | 악센트프라임 | 포텐자(침습) | CO2레이저 | 피코슈어레이저 | 오메가라이트 | 아포지플러스 | 바디인모드 | 크라이오셀 | 오투덤테라피 | 이온자임 | 아큐토닝 | 슈링크유니버스 | 엔코어리프팅 | 브이레이저 | 이온토 | 볼뉴머 | 온다(ONDA) | 포텐자(비침습) | 인모드Fx | 인모드Forma,뷰티블라썸의원
https://www.yeoshin.co.kr/hospitals/4157?from=events&tabmenu=INFO,9.3,500+,서울특별시 서초구 강남대로 399 온리프성형외과,0508.0353.1273,"월 화 수 목 금 토 일
11:00
 ~
 20:00 11:00
 ~
 20:00 11:00
 ~
 20:00 11:00
 ~
 20:00 11:00
 ~
 21:00 10:00
 ~
 17:00 휴진","진료정보
병원 정보
전문의 1명
피부진단기 F-RAY 촬영 >
외국인환자 서비스
외국인환자 유치병원
영어 응대
일본어 응대
중국어 응대
진료과
성형외과",진료정보 | 병원 정보 | 전문의 1명 | 피부진단기 F-RAY 촬영 > | 외국인환자 서비스 | 외국인환자 유치병원 | 영어 응대 | 일본어 응대 | 중국어 응대 | 진료과 | 성형외과,온리프성형외과
https://www.yeoshin.co.kr/hospitals/103999?from=events&tabmenu=INFO,10.0,100+,"서울특별시 강남구 선릉로90길 48 (대치동) 2,3,4층",0508.0354.2323,"월 화 수 목 금 토 일
10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 16:00 휴진","진료정보
병원 정보
전문의 1명
여의사 진료
전담회복실
피부진단기 F-RAY 촬영 >
외국인환자 서비스
중국어 응대
진료과
피부과
진료항목
교근보톡스
색소
다한증
제모
리프팅
모공
문신제거
미백관리
보톡스
필러
실리프팅
여드름
흉터
점
탈모
홍조
피부관리
바디관리
피부의료기기
울쎄라
악센트프라임
아쿠아필
포텐자(침습)
엑셀브이
에어다이섹터(에어서브시전)
쿨리프팅
튠페이스
소노케어
쿨페이즈
세르프
튠바디
마취정보
크림마취
가글마취
비수면 무통마취
국소마취
주의!
해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.",진료정보 | 병원 정보 | 전문의 1명 | 여의사 진료 | 전담회복실 | 피부진단기 F-RAY 촬영 > | 외국인환자 서비스 | 중국어 응대 | 진료과 | 피부과 | 진료항목 | 교근보톡스 | 색소 | 다한증 | 제모 | 리프팅 | 모공 | 문신제거 | 미백관리 | 보톡스 | 필러 | 실리프팅 | 여드름 | 흉터 | 점 | 탈모 | 홍조 | 피부관리 | 바디관리 | 피부의료기기 | 울쎄라 | 악센트프라임 | 아쿠아필 | 포텐자(침습) | 엑셀브이 | 에어다이섹터(에어서브시전) | 쿨리프팅 | 튠페이스 | 소노케어 | 쿨페이즈 | 세르프 | 튠바디 | 마취정보 | 크림마취 | 가글마취 | 비수면 무통마취 | 국소마취 | 주의! | 해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.,비티큐의원
https://www.yeoshin.co.kr/hospitals/5241?from=events&tabmenu=INFO,9.7,50+,대전광역시 서구 문정로48번길 70 (탄방동) 우리병원건물 2층 닥터쁘띠의원 대전점,0508.0353.0924,"월 화 수 목 금 토 일
10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 16:30 휴진","진료정보
병원 정보
여의사 진료
진료과
피부과
진료항목
교근보톡스
색소
다이어트
다한증
제모
리프팅
모공
문신제거
미백관리
보톡스
필러
여드름
흉터
점
탈모
홍조
피부관리
바디관리
피부의료기기
슈링크
인모드
울쎄라
악센트프라임
클라리티(제모)
아쿠아필
시크릿RF
바디인모드
크라이오셀
LDM
오투덤테라피
클라리티2(제모)
V-RO(브이로)
LDM Tri
피코하이
소프라노 티타늄
리프테라2
클라리티2(토닝)
인모드Fx
인모드Forma
피팅(PTING)",진료정보 | 병원 정보 | 여의사 진료 | 진료과 | 피부과 | 진료항목 | 교근보톡스 | 색소 | 다이어트 | 다한증 | 제모 | 리프팅 | 모공 | 문신제거 | 미백관리 | 보톡스 | 필러 | 여드름 | 흉터 | 점 | 탈모 | 홍조 | 피부관리 | 바디관리 | 피부의료기기 | 슈링크 | 인모드 | 울쎄라 | 악센트프라임 | 클라리티(제모) | 아쿠아필 | 시크릿RF | 바디인모드 | 크라이오셀 | LDM | 오투덤테라피 | 클라리티2(제모) | V-RO(브이로) | LDM Tri | 피코하이 | 소프라노 티타늄 | 리프테라2 | 클라리티2(토닝) | 인모드Fx | 인모드Forma | 피팅(PTING),닥터쁘띠의원(대전점)
https://www.yeoshin.co.kr/hospitals/4517?from=events&tabmenu=INFO,9.6,100+,서울특별시 강남구 선릉로152길 17 (청담동) 7층,0508.0353.5495,"월 화 수 목 금 토 일
10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 20:30 10:00
 ~
 20:30 10:00
 ~
 17:00 휴진","진료정보
병원 정보
전문의 1명
외국인환자 서비스
일본어 응대
중국어 응대
영어 응대
진료과
성형외과
피부과
가정의학과
피부의료기기
피코슈어레이저
시크릿RF",진료정보 | 병원 정보 | 전문의 1명 | 외국인환자 서비스 | 일본어 응대 | 중국어 응대 | 영어 응대 | 진료과 | 성형외과 | 피부과 | 가정의학과 | 피부의료기기 | 피코슈어레이저 | 시크릿RF,로렐의원
https://www.yeoshin.co.kr/hospitals/5310?from=events&tabmenu=INFO,9.4,500+,서울특별시 강남구 봉은사로 325 (논현동) 라임타워 2층,0508.0353.5927,"월 화 수 목 금 토 일
10:00
 ~
 19:00 휴진 10:00
 ~
 16:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 16:00 휴진","진료정보
병원 정보
전문의 1명
여의사 진료
진료과
피부과
피부의료기기
슈링크
울쎄라
에어젯
써마지 FLX
아쿠아필
피코슈어레이저
시크릿RF
크라이오셀
소노케어
엣지원프락셀
버츄RF
인모드Fx",진료정보 | 병원 정보 | 전문의 1명 | 여의사 진료 | 진료과 | 피부과 | 피부의료기기 | 슈링크 | 울쎄라 | 에어젯 | 써마지 FLX | 아쿠아필 | 피코슈어레이저 | 시크릿RF | 크라이오셀 | 소노케어 | 엣지원프락셀 | 버츄RF | 인모드Fx,청담란셀의원
https://www.yeoshin.co.kr/hospitals/4696?from=events&tabmenu=INFO,9.0,10+,"서울특별시 강남구 도산대로 150 (논현동) 5층,6층 신상성형외과의원",0508.0353.5883,"월 화 수 목 금 토 일
10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 21:00 10:00
 ~
 17:00 휴진","진료정보
병원 정보
전문의 6명
진료과
성형외과
피부과
진료항목
코재수술
안면윤곽
교근보톡스
지방흡입
지방이식
안면거상
모발이식
다이어트
리프팅
모공
문신제거
보톡스
여드름
흉터
탈모
피부관리
바디관리
코성형",진료정보 | 병원 정보 | 전문의 6명 | 진료과 | 성형외과 | 피부과 | 진료항목 | 코재수술 | 안면윤곽 | 교근보톡스 | 지방흡입 | 지방이식 | 안면거상 | 모발이식 | 다이어트 | 리프팅 | 모공 | 문신제거 | 보톡스 | 여드름 | 흉터 | 탈모 | 피부관리 | 바디관리 | 코성형,신상성형외과의원
https://www.yeoshin.co.kr/hospitals/85450?from=events&tabmenu=INFO,8.2,10+,서울특별시 강남구 영동대로 722 (청담동) 풍양빌딩 2층 (청담동),0508.0353.7622,"월 화 수 목 금 토 일
10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 20:00 10:00
 ~
 16:00 휴진","진료정보
병원 정보
수술실 CCTV
분야별 협진
외국인환자 서비스
외국인환자 유치병원
일본어 응대
진료과
성형외과
피부과
한의과
진료항목
지방흡입
지방이식
엉덩이성형
모발이식
보조개성형
눈트임
교근보톡스
색소
매선
다이어트한약
다한증
흉터치료
제모
다이어트침
리프팅
가슴침
모공
부기관리
문신제거
지방분해침
미백관리
안면교정
보톡스
필러
실리프팅
여드름
흉터
점
탈모
홍조
피부관리
눈성형
눈재수술
피부의료기기
슈링크
시크릿RF",진료정보 | 병원 정보 | 수술실 CCTV | 분야별 협진 | 외국인환자 서비스 | 외국인환자 유치병원 | 일본어 응대 | 진료과 | 성형외과 | 피부과 | 한의과 | 진료항목 | 지방흡입 | 지방이식 | 엉덩이성형 | 모발이식 | 보조개성형 | 눈트임 | 교근보톡스 | 색소 | 매선 | 다이어트한약 | 다한증 | 흉터치료 | 제모 | 다이어트침 | 리프팅 | 가슴침 | 모공 | 부기관리 | 문신제거 | 지방분해침 | 미백관리 | 안면교정 | 보톡스 | 필러 | 실리프팅 | 여드름 | 흉터 | 점 | 탈모 | 홍조 | 피부관리 | 눈성형 | 눈재수술 | 피부의료기기 | 슈링크 | 시크릿RF,베르미의원/한의원
https://www.yeoshin.co.kr/hospitals/5346?from=events&tabmenu=INFO,9.6,300+,인천광역시 남동구 예술로 126 (구월동) 3층,0508.0353.0764,"월 화 수 목 금 토 일
10:30
 ~
 20:30 10:30
 ~
 20:30 10:30
 ~
 20:30 10:30
 ~
 20:30 10:30
 ~
 20:30 10:30
 ~
 17:00 10:30
 ~
 17:00","진료정보
병원 정보
여의사 진료
사후관리
진료과
피부과
진료항목
색소
다이어트
제모
리프팅
모공
문신제거
보톡스
필러
여드름
흉터
점
홍조
피부관리
바디관리
피부의료기기
인모드
울쎄라
클라리티(제모)
시크릿RF
올리지오
피코플러스
네오빔
리프테라
슈링크유니버스
소프라노 티타늄
마취정보
크림마취
비수면 무통마취
국소마취
주의!
해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.",진료정보 | 병원 정보 | 여의사 진료 | 사후관리 | 진료과 | 피부과 | 진료항목 | 색소 | 다이어트 | 제모 | 리프팅 | 모공 | 문신제거 | 보톡스 | 필러 | 여드름 | 흉터 | 점 | 홍조 | 피부관리 | 바디관리 | 피부의료기기 | 인모드 | 울쎄라 | 클라리티(제모) | 시크릿RF | 올리지오 | 피코플러스 | 네오빔 | 리프테라 | 슈링크유니버스 | 소프라노 티타늄 | 마취정보 | 크림마취 | 비수면 무통마취 | 국소마취 | 주의! | 해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.,닥터쁘띠의원(인천구월점)
https://www.yeoshin.co.kr/hospitals/4917?from=events&tabmenu=INFO,9.6,200+,서울특별시 성동구 상원길 26 (성수동1가) 뉴엘라인의원,0508.0353.1719,"월 화 수 목 금 토 일
11:00
 ~
 20:00 11:00
 ~
 20:00 11:00
 ~
 20:00 11:00
 ~
 20:00 11:00
 ~
 21:00 11:00
 ~
 16:00 휴진","진료정보
병원 정보
전문의 1명
여의사 진료
마취과의 진료
수술실 CCTV
외국인환자 서비스
외국인환자 유치병원
진료과
피부과
가정의학과
진료항목
교근보톡스
색소
다이어트
다한증
제모
리프팅
모공
문신제거
미백관리
보톡스
필러
실리프팅
여드름
흉터
점
탈모
홍조
피부관리
바디관리
피부의료기기
울쎄라
클라리티(제모)
아쿠아필
시크릿RF
피코플러스
클라리티(토닝)
슈링크유니버스
볼뉴머
마취정보
크림마취
수면마취
주의!
해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.",진료정보 | 병원 정보 | 전문의 1명 | 여의사 진료 | 마취과의 진료 | 수술실 CCTV | 외국인환자 서비스 | 외국인환자 유치병원 | 진료과 | 피부과 | 가정의학과 | 진료항목 | 교근보톡스 | 색소 | 다이어트 | 다한증 | 제모 | 리프팅 | 모공 | 문신제거 | 미백관리 | 보톡스 | 필러 | 실리프팅 | 여드름 | 흉터 | 점 | 탈모 | 홍조 | 피부관리 | 바디관리 | 피부의료기기 | 울쎄라 | 클라리티(제모) | 아쿠아필 | 시크릿RF | 피코플러스 | 클라리티(토닝) | 슈링크유니버스 | 볼뉴머 | 마취정보 | 크림마취 | 수면마취 | 주의! | 해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.,뉴엘라인의원
https://www.yeoshin.co.kr/hospitals/864?from=events&tabmenu=INFO,7.9,1+,서울특별시 서초구 강남대로 415 대동빌딩 6층,0508.0354.0401,"월 화 수 목 금 토 일
10:00
 ~
 19:00 10:00
 ~
 19:00 14:00
 ~
 21:00 10:00
 ~
 19:00 10:00
 ~
 21:00 10:00
 ~
 16:00 휴진","진료정보
병원 정보
전문의 3명
진료과
성형외과
피부과
피부의료기기
악센트프라임",진료정보 | 병원 정보 | 전문의 3명 | 진료과 | 성형외과 | 피부과 | 피부의료기기 | 악센트프라임,리앤영의원(강남점)
https://www.yeoshin.co.kr/hospitals/104061?from=events&tabmenu=INFO,0.0,1+,"서울특별시 서대문구 통일로 433 (홍제동) 조이빌딩 7, 8층",0508.0353.4854,"월 화 수 목 금 토 일
10:00
 ~
 20:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 20:00 09:30
 ~
 16:30 휴진","진료정보
병원 정보
전문의 3명
여의사 진료
수술실 CCTV
응급처치 시스템
전담회복실
사후관리
피부진단기 F-RAY 촬영 >
진료과
피부과
피부의료기기
악센트프라임
피코슈어레이저
소노케어
브이빔퍼펙타
마취정보
크림마취
수면마취
비수면 무통마취
국소마취
주의!
해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.",진료정보 | 병원 정보 | 전문의 3명 | 여의사 진료 | 수술실 CCTV | 응급처치 시스템 | 전담회복실 | 사후관리 | 피부진단기 F-RAY 촬영 > | 진료과 | 피부과 | 피부의료기기 | 악센트프라임 | 피코슈어레이저 | 소노케어 | 브이빔퍼펙타 | 마취정보 | 크림마취 | 수면마취 | 비수면 무통마취 | 국소마취 | 주의! | 해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.,리뉴미피부과의원(홍제점)
https://www.yeoshin.co.kr/hospitals/5076?from=events&tabmenu=INFO,9.0,600+,서울특별시 중구 남대문로 84 (남대문로2가) 하이드파크 6층,0508.0354.2895,"월 화 수 목 금 토 일
10:30
 ~
 20:30 10:30
 ~
 20:30 10:30
 ~
 20:30 10:30
 ~
 20:30 10:30
 ~
 20:30 10:00
 ~
 16:30 휴진","진료정보
외국인환자 서비스
외국인환자 유치병원
진료과
피부과
피부의료기기
슈링크
인모드
울쎄라
CO2프락셀
써마지 FLX
아그네스
포텐자(침습)
엑셀브이
레블라이트 토닝
아포지플러스
바디인모드
카복시테라피
카프리레이저
아이콘 맥스지
슈링크유니버스
포텐자(비침습)
인모드Fx
인모드Forma",진료정보 | 외국인환자 서비스 | 외국인환자 유치병원 | 진료과 | 피부과 | 피부의료기기 | 슈링크 | 인모드 | 울쎄라 | CO2프락셀 | 써마지 FLX | 아그네스 | 포텐자(침습) | 엑셀브이 | 레블라이트 토닝 | 아포지플러스 | 바디인모드 | 카복시테라피 | 카프리레이저 | 아이콘 맥스지 | 슈링크유니버스 | 포텐자(비침습) | 인모드Fx | 인모드Forma,블리비의원(명동점)
https://www.yeoshin.co.kr/hospitals/5072?from=events&tabmenu=INFO,8.7,300+,"서울특별시 강서구 강서로 395 (마곡동) 3층(마곡동, 플레이스H)",0508.0354.2882,"월 화 수 목 금 토 일
10:30
 ~
 20:30 10:30
 ~
 20:30 10:30
 ~
 20:30 10:30
 ~
 20:30 10:30
 ~
 20:30 10:00
 ~
 16:30 휴진","진료정보
진료과
피부과
피부의료기기
인모드
울쎄라
CO2프락셀
악센트프라임
아그네스
시크릿RF
엑셀브이
레블라이트 토닝
트리플바디
네오빔
아포지플러스
바디인모드
카복시테라피
튠페이스
플라듀오
디오레듀얼레이저
테라클리어
슈링크유니버스
리니어지
인모드Fx
인모드Forma
튠바디",진료정보 | 진료과 | 피부과 | 피부의료기기 | 인모드 | 울쎄라 | CO2프락셀 | 악센트프라임 | 아그네스 | 시크릿RF | 엑셀브이 | 레블라이트 토닝 | 트리플바디 | 네오빔 | 아포지플러스 | 바디인모드 | 카복시테라피 | 튠페이스 | 플라듀오 | 디오레듀얼레이저 | 테라클리어 | 슈링크유니버스 | 리니어지 | 인모드Fx | 인모드Forma | 튠바디,블리비의원(발산점)
https://www.yeoshin.co.kr/hospitals/4862?from=events&tabmenu=INFO,9.5,2K+,인천광역시 남동구 인하로489번길 10 VS라인의원(인천구월점),0508.0354.1766,"월 화 수 목 금 토 일
10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 17:00 휴진","진료정보
병원 정보
피부진단기 F-RAY 촬영 >
진료과
피부과
피부의료기기
인모드
악센트프라임
클라리티(제모)
아쿠아필
포텐자(침습)
피코슈어레이저
시크릿RF
리니어펌
LDM
소노케어
텐써마",진료정보 | 병원 정보 | 피부진단기 F-RAY 촬영 > | 진료과 | 피부과 | 피부의료기기 | 인모드 | 악센트프라임 | 클라리티(제모) | 아쿠아필 | 포텐자(침습) | 피코슈어레이저 | 시크릿RF | 리니어펌 | LDM | 소노케어 | 텐써마,VS라인의원(인천구월점)
https://www.yeoshin.co.kr/hospitals/103983?from=events&tabmenu=INFO,9.7,10+,서울특별시 강남구 선릉로 602 (삼성동) 2층,0508.0353.1528,"월 화 수 목 금 토 일
10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 17:00 휴진","진료정보
병원 정보
전문의 1명
사후관리
진료과
피부과
진료항목
보톡스
필러
실리프팅
바디관리
리프팅
피부의료기기
울쎄라
써마지 FLX
텐쎄라
텐써마
온다(ONDA)",진료정보 | 병원 정보 | 전문의 1명 | 사후관리 | 진료과 | 피부과 | 진료항목 | 보톡스 | 필러 | 실리프팅 | 바디관리 | 리프팅 | 피부의료기기 | 울쎄라 | 써마지 FLX | 텐쎄라 | 텐써마 | 온다(ONDA),청담더오피부과의원
https://www.yeoshin.co.kr/hospitals/5280?from=events&tabmenu=INFO,9.6,10+,"서울특별시 강남구 도산대로 333 (신사동) 9층(신사동, K+메디칼타워)",0508.0353.5899,"월 화 수 목 금 토 일
10:00
 ~
 19:00 10:00
 ~
 20:00 휴진 10:00
 ~
 19:00 10:00
 ~
 20:00 10:00
 ~
 15:00 휴진","진료정보
병원 정보
전문의 1명
여의사 진료
수술실 CCTV
외국인환자 서비스
중국어 응대
진료과
피부과
진료항목
교근보톡스
색소
제모
리프팅
모공
미백관리
보톡스
필러
실리프팅
여드름
흉터
점
탈모
홍조
피부관리
바디관리
피부의료기기
울쎄라
써마지 FLX
아쿠아필
포텐자(침습)
CO2레이저
시크릿RF
소노케어
클라리티2(제모)
슈링크유니버스
헐리우드 스펙트라
리프테라2
온다(ONDA)
클라리티2(토닝)
세르프
마취정보
크림마취
국소마취
주의!
해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.",진료정보 | 병원 정보 | 전문의 1명 | 여의사 진료 | 수술실 CCTV | 외국인환자 서비스 | 중국어 응대 | 진료과 | 피부과 | 진료항목 | 교근보톡스 | 색소 | 제모 | 리프팅 | 모공 | 미백관리 | 보톡스 | 필러 | 실리프팅 | 여드름 | 흉터 | 점 | 탈모 | 홍조 | 피부관리 | 바디관리 | 피부의료기기 | 울쎄라 | 써마지 FLX | 아쿠아필 | 포텐자(침습) | CO2레이저 | 시크릿RF | 소노케어 | 클라리티2(제모) | 슈링크유니버스 | 헐리우드 스펙트라 | 리프테라2 | 온다(ONDA) | 클라리티2(토닝) | 세르프 | 마취정보 | 크림마취 | 국소마취 | 주의! | 해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.,청담엔샤인의원
https://www.yeoshin.co.kr/hospitals/104043?from=events&tabmenu=INFO,9.4,100+,서울특별시 마포구 양화로 166 (동교동) 제이필의원,0508.0354.3270,"월 화 수 목 금 토 일
10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 17:00 휴진","진료정보
병원 정보
전문의 1명
여의사 진료
수술실 CCTV
분야별 협진
사후관리
진료과
성형외과
피부과
마취정보
크림마취
수면마취
비수면 무통마취
주의!
해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.",진료정보 | 병원 정보 | 전문의 1명 | 여의사 진료 | 수술실 CCTV | 분야별 협진 | 사후관리 | 진료과 | 성형외과 | 피부과 | 마취정보 | 크림마취 | 수면마취 | 비수면 무통마취 | 주의! | 해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.,제이필의원(홍대점)
https://www.yeoshin.co.kr/hospitals/5366?from=events&tabmenu=INFO,9.1,10+,서울특별시 강남구 도산대로 138 (논현동) 3층,0508.0353.4553,"월 화 수 목 금 토 일
10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 21:00 10:00
 ~
 17:00 휴진","진료정보
병원 정보
전문의 1명
수술실 CCTV
전담회복실
사후관리
피부진단기 F-RAY 촬영 >
진료과
성형외과
피부과
피부의료기기
슈링크
시크릿RF
엔코어리프팅
마취정보
크림마취
수면마취
비수면 무통마취
국소마취
주의!
해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.",진료정보 | 병원 정보 | 전문의 1명 | 수술실 CCTV | 전담회복실 | 사후관리 | 피부진단기 F-RAY 촬영 > | 진료과 | 성형외과 | 피부과 | 피부의료기기 | 슈링크 | 시크릿RF | 엔코어리프팅 | 마취정보 | 크림마취 | 수면마취 | 비수면 무통마취 | 국소마취 | 주의! | 해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.,비올라셀성형외과
https://www.yeoshin.co.kr/hospitals/356?from=events&tabmenu=INFO,9.3,2K+,서울특별시 강남구 강남대로 438 (역삼동) 스타플렉스 B1,0508.0353.4730,"월 화 수 목 금 토 일
10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 17:00 휴진","진료정보
외국인환자 서비스
외국인환자 유치병원
중국어 응대
영어 응대
일본어 응대
진료과
성형외과
피부과
가정의학과",진료정보 | 외국인환자 서비스 | 외국인환자 유치병원 | 중국어 응대 | 영어 응대 | 일본어 응대 | 진료과 | 성형외과 | 피부과 | 가정의학과,제이필의원(강남점)
https://www.yeoshin.co.kr/hospitals/4168?from=events&tabmenu=INFO,9.3,500+,서울특별시 마포구 마포대로 127 닥터스피부과의원(공덕점),0508.0353.8201,"월 화 수 목 금 토 일
10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 19:30 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 15:00 휴진","진료정보
병원 정보
전문의 4명
진료과
성형외과
피부과
가정의학과
진료항목
미백관리
보톡스
필러
여드름
흉터
리프팅
모공",진료정보 | 병원 정보 | 전문의 4명 | 진료과 | 성형외과 | 피부과 | 가정의학과 | 진료항목 | 미백관리 | 보톡스 | 필러 | 여드름 | 흉터 | 리프팅 | 모공,닥터스피부과의원(공덕점)
