event_url,대분류,중분류,소분류,treatment_name,treatment_hashtags,main_image_url,rating,review_count,original_price,selling_price,vat_info,hospital_name,hospital_address,hospital_info,treatment_description,option_info,target_group,procedure_info,procedure_qna,downtime_info,side_effect_info,anesthesia_info,opening_hours,병원_연락처(안심번호)
https://www.yeoshin.co.kr/event/mobile/14689,,,,지방&탄력 인모드 리프팅,"#리프팅레이저
#얼굴지방개선
#타이트닝",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/GjsRG0LoM8uHRZCDSe8wfGqjktf8.jpg?q=90&f=webp&w=1024,9.2,15.0,132000.0,125000,VAT 포함,유앤아이의원(김포점),,,,VAT 포함,,,,인모드 시술시간 30~60분 마취여부 크림마취 회복시간 3일 시술효과 2주 후,,,수요일 10:00 ~ 20:30 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 20:30 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 20:30 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 16:00 / 일요일 10:00 ~ 16:00 / 월요일 10:00 ~ 20:30 (점심 13:00 ~ 14:00),0508-0354-0557
https://www.yeoshin.co.kr/event/mobile/13419,,,,인모드 FX / FORMA,"#리프팅레이저
#얼굴지방개선
#타이트닝",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/8cCiMGrVijkHAsivY0PNnDYAoek.jpg?q=90&f=webp&w=1024,7.0,1.0,108900.0,101900,VAT 포함,연세미사랑의원,,,"인모드 #HVP기술 #지방개선 HVP 기술을 이용해 지방세포 자체를 줄여 얼굴 또는 바디 부위의 지방을 개선 #타이트닝 #리프팅 지방분해, 리프팅, 콜라겐 리모델링, 타이트닝 등의 효과 기대 #안전성 #리프팅레이저 미국 FDA 승인을 통과하여 안전성 높은 리프팅 레이저 권장주기 2~4주 / 3회 이상 시술",VAT 포함,지방분해와 리프팅 효과를 동시에 원하는 분 / 자연스러운 V라인을 원하는 분 / 이중턱이나 볼살 등 얼굴 지방 개선을 원하는 분 / 리프팅 시술이 하고싶지만 통증이 두려운 분,,,인모드 시술시간 30~60분 마취여부 크림마취 회복시간 약 3일 시술효과 약 2주 후,,,수요일 10:00 ~ 18:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 18:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 18:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 16:00 (점심 13:00 ~ 14:00) / 일요일 휴진 / 월요일 휴진,0508-0354-2430
https://www.yeoshin.co.kr/event/mobile/7581,,,,인모드 리프팅,"#리프팅레이저
#얼굴지방개선
#타이트닝",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/Pfr7fMYs4qtGhYmVHtPwB9wf5vg8.jpg?q=90&f=webp&w=1024,9.4,418.0,99000.0,92000,VAT 포함,데이원의원(강남역점),서울시 서초구 강남대로 423 데이원의원(강남역점)주소복사,전문의 1명,"인모드 #HVP기술 #지방개선 HVP 기술을 이용해 지방세포 자체를 줄여 얼굴 또는 바디 부위의 지방을 개선 #타이트닝 #리프팅 지방분해, 리프팅, 콜라겐 리모델링, 타이트닝 등의 효과 기대 #안전성 #리프팅레이저 미국 FDA 승인을 통과하여 안전성 높은 리프팅 레이저",VAT 포함,지방분해와 리프팅 효과를 동시에 원하는 분 / 자연스러운 V라인을 원하는 분 / 이중턱이나 볼살 등 얼굴 지방 개선을 원하는 분 / 리프팅 시술이 하고싶지만 통증이 두려운 분,,,인모드 시술시간 30분 마취여부 냉각마취 회복시간 3일 시술효과 2주 후,,,수요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 목요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 금요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 토요일 10:30 ~ 16:00 / 일요일 휴진 / 월요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00),0508-0353-7131
https://www.yeoshin.co.kr/event/mobile/14842,,,,지방세포제거와 리프팅을 동시에!,"#리프팅레이저
#얼굴지방개선
#타이트닝",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/1621549956.jpg?q=90&f=webp&w=1024,10.0,1.0,110000.0,103000,VAT 포함,용인미하나의원,경기도 용인시 처인구 금령로 86 용인미하나의원주소복사,전문의 1명,"인모드 인모드는 HVP기술을 이용하여 지방세포자체를 줄이는 시술로 얼굴과 바디의 불필요한 지방을 줄임과 동시에 콜라겐 타이트닝을 이루어지게하여 지방분해, 리프팅, 콜라겐 리모델링, 타이트닝 효과가 있습니다. 또한 미국 FDA 승인을 통과한 장비로 안전성이 높은 편입니다. 권장주기 2~4주 / 3회 이상 시술",VAT 포함,이중턱이나 볼살 등 얼굴 지방 개선을 원하는 분 / 지방분해와 리프팅 효과를 동시에 원하는 분 / 탄탄한 피부와 갸름한 얼굴라인을 원하는 분,,"시술시 부작용이 있나요? 시술 직후 미세한 부기나 열감, 멍 등이 있을 수 있습니다. 시술후에 어떤 것을 주의해야하나요? 해당 부위가 과한 열감이나 냉감에 노출되는 것을 피해주시고 수분크림을 자주 발라주세요.",인모드 시술시간 60분 마취여부 냉각마취 회복시간 3일 시술효과 2주 후,"주의사항 1 시술 후, 음주 및 흡연을 자제해주세요. 2 시술 부위를 강하게 마사지하거나 누르지 말아주세요 3 시술 후, 3~4일간 과격한 운동은 자제해주세요",,수요일 10:00 ~ 20:30 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 20:30 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 20:30 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 16:30 / 일요일 휴진 / 월요일 10:00 ~ 20:30 (점심 13:00 ~ 14:00),0508-0353-9926
https://www.yeoshin.co.kr/event/mobile/7777,,,,인모드 얼굴 1부위 11만원,"#리프팅레이저
#얼굴지방개선
#타이트닝",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/824218273.jpg?q=90&f=webp&w=1024,10.0,1.0,110000.0,103000,VAT 포함,조은날의원,,,,VAT 포함,,,,인모드 시술시간 30분 마취여부 냉각마취 회복시간 3일 시술효과 2주 후,,,수요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 목요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 금요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 토요일 10:30 ~ 16:30 / 일요일 휴진 / 월요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00),0508-0353-4980
https://www.yeoshin.co.kr/event/mobile/15074,,,,슬림 이중턱패키지,"#리프팅레이저
#얼굴지방개선
#타이트닝",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/NAcNe8ulkeSMEhVgrFgEP3MQepV8.jpeg?q=90&f=webp&w=1024,,,174900.0,167900,VAT 포함,오운의원(구리점),"경기도 구리시 산마루로 5 대방디엠시티 3층, 오운의원(구리점)주소복사",여의사 진료,,VAT 포함,,,,인모드 FX 시술시간 5~20분 마취여부 크림마취 회복시간 약 3일 시술효과 약 2주 후,,,수요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 16:00 / 일요일 휴진 / 월요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00),0508-0353-9945
https://www.yeoshin.co.kr/event/mobile/15454,,,,시간보장 커스텀디자인 인모드,"#리프팅레이저
#얼굴지방개선
#타이트닝",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/hLoXjbrOYZwgKYJ8yOw6KOa522B7.jpg?q=90&f=webp&w=1024,9.3,3.0,196900.0,189900,VAT 포함,연의원 범계(안양),,,"인모드 #HVP기술 #지방개선 HVP 기술을 이용해 지방세포 자체를 줄여 얼굴 또는 바디 부위의 지방을 개선 #타이트닝 #리프팅 지방분해, 리프팅, 콜라겐 리모델링, 타이트닝 등의 효과 기대 #안전성 #리프팅레이저 미국 FDA 승인을 통과하여 안전성 높은 리프팅 레이저 권장주기 2~4주 / 3회 이상 시술",VAT 포함,지방분해와 리프팅 효과를 동시에 원하는 분 / 자연스러운 V라인을 원하는 분 / 이중턱이나 볼살 등 얼굴 지방 개선을 원하는 분 / 리프팅 시술이 하고싶지만 통증이 두려운 분,,,인모드 시술시간 30~40분 마취여부 마취없음 회복시간 3일 시술효과 2주 후,,,수요일 휴진 / 목요일 10:30 ~ 20:30 (점심 13:30 ~ 14:30) / 금요일 10:00 ~ 18:00 (점심 13:30 ~ 14:30) / 토요일 10:00 ~ 16:00 / 일요일 휴진 / 월요일 10:30 ~ 20:30 (점심 13:30 ~ 14:30),0508-0354-1067
https://www.yeoshin.co.kr/event/mobile/16104,,,,인모드,"#리프팅레이저
#얼굴지방개선
#타이트닝",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/fps2rlHNtgjquqvCZyUzO8cg6KG4.jpg?q=90&f=webp&w=1024,,,440000.0,433000,VAT 포함,동안중심의원,서울특별시 강남구 압구정로48길 26 (신사동) 동안중심의원주소복사,전문의 2명,"인모드 #HVP기술 #지방개선 HVP 기술을 이용해 지방세포 자체를 줄여 얼굴 또는 바디 부위의 지방을 개선 #타이트닝 #리프팅 지방분해, 리프팅, 콜라겐 리모델링, 타이트닝 등의 효과 기대 #안전성 #리프팅레이저 미국 FDA 승인을 통과하여 안전성 높은 리프팅 레이저 권장주기 2~4주 / 3회 이상 시술",VAT 포함,지방분해와 리프팅 효과를 동시에 원하는 분 / 자연스러운 V라인을 원하는 분 / 이중턱이나 볼살 등 얼굴 지방 개선을 원하는 분 / 리프팅 시술이 하고싶지만 통증이 두려운 분,"시술 특장점 이중턱, 볼살 등 지방 개선 지방층에 2000V의 HVP에너지를 순간적으로 전달해 이중턱, 처진 볼살 등의 지방 개선에 도움을 줍니다. 주름과 처진 피부를 개선 Multi-Polar 에너지가 콜라겐, 엘라스틴, 히알루론산 생성을 도와 주름, 처진 피부의 개선을 기대합니다. 콜라겐 재생과 타이트닝 효과 고주파 에너지를 피부 근막층과 진피층에 집중적으로 전달하여 콜라겐 재생, 타이트닝 효과를 기대합니다.","시술시 부작용이 있나요? 시술 직후 미세한 부기나 열감, 멍 등이 있을 수 있습니다. 포마(forma)랑 fx는 어떻게 다른가요? 포마는 피부 깊은 층(진피층 전체)까지 타이트닝 시켜주고 진피층의 콜라겐, 엘라스팅 생성을 촉진시켜 지속적인 피부 탄력 개선효과를 나타냅니다. fx는 피하지방층에 있는 지방세포의 세포벽을 파괴시킴으로써 지방세포의 크기와 수를 감소시켜 불필요한 지방 제거에 도움을 줍니다.",인모드 시술시간 30~60분 마취여부 크림마취 회복시간 3일 시술효과 2주 후,"주의사항 1 시술 후, 개인에 따라 며칠간 일시적으로 피부가 욱신거리거나 미세한 부기, 멍, 붉음증이 나타날 수 있습니다. 2 시술 후, 시술 부위를 강하게 마사지하거나 누르지 말아주세요. 3 피부 속 초음파 열이 효과적으로 유지될 수 있도록 시술 후 약 3일간 미온수로 세안하는 것을 권장합니다. 4 시술 후, 약 일주일간은 사우나, 찜질방 등 고온다습한 곳은 피해주세요.",,수요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 금요일 12:00 ~ 21:00 / 토요일 10:00 ~ 16:00 / 일요일 휴진 / 월요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00),0508-0353-9614
https://www.yeoshin.co.kr/event/mobile/10148,,,,탄력 잡기 인모드 리프팅,"#리프팅레이저
#얼굴지방개선
#타이트닝",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/aKpKjPfxwC7hYDcDUrvhFO2dyiL7.jpg?q=90&f=webp&w=1024,10.0,3.0,60500.0,53500,VAT 포함,오운의원(구리점),"경기도 구리시 산마루로 5 대방디엠시티 3층, 오운의원(구리점)주소복사",여의사 진료,,VAT 포함,,,,인모드 FX 시술시간 20분 마취여부 냉각마취 회복시간 3일 시술효과 2주 후,,,수요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 16:00 / 일요일 휴진 / 월요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00),0508-0353-9945
https://www.yeoshin.co.kr/event/mobile/2598,,,,인모드 17만원,"#리프팅레이저
#얼굴지방개선
#타이트닝",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/1831164852.jpg?q=90&f=webp&w=1024,9.9,14.0,187000.0,180000,VAT 포함,조은날의원,,,,VAT 포함,,,,인모드 시술시간 30분 마취여부 냉각마취 회복시간 3일 시술효과 2주 후,,,수요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 목요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 금요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00) / 토요일 10:30 ~ 16:30 / 일요일 휴진 / 월요일 10:30 ~ 20:30 (점심 13:00 ~ 14:00),0508-0353-4980
https://www.yeoshin.co.kr/event/mobile/3393,,,,적은 통증으로 효과 있는 인모드,"#리프팅레이저
#얼굴지방개선
#타이트닝",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/r6W1VbDVEEGgapUxWtAIHHeKPmN9.jpg?q=90&f=webp&w=1024,9.6,311.0,297000.0,290000,VAT 포함,라클라쎄의원,,,"인모드 #HVP기술 #지방개선 HVP 기술을 이용해 지방세포 자체를 줄여 얼굴 또는 바디 부위의 지방을 개선 #타이트닝 #리프팅 지방분해, 리프팅, 콜라겐 리모델링, 타이트닝 등의 효과 기대 #안전성 #리프팅레이저 미국 FDA 승인을 통과하여 안전성 높은 리프팅 레이저 권장주기 3~4주 / 3회 시술",VAT 포함,자연스러운 V라인을 원하는 분 / 이중턱이나 볼살 등 얼굴 지방 개선을 원하는 분,,,인모드 시술시간 20-30분 마취여부 크림마취 회복시간 7일 시술효과 당일,,,수요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 16:00 / 일요일 10:00 ~ 16:00 / 월요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00),0508-0353-6793
https://www.yeoshin.co.kr/event/mobile/27323,,,,에르네의원 슈링크유니버스(마취선택),"#리프팅레이저
#타이트닝",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/R8ZIHUCzWDA9cMO9x3EkuYISYDC7.jpg?q=90&f=webp&w=1024,5.0,1.0,97900.0,90900,VAT 포함,에르네의원,서울시 서초구 서초대로 77길 59 에르네의원주소복사,여의사 진료 영어 응대 중국어 응대 일본어 응대,슈링크유니버스 #초음파리프팅 #콜라겐재생 강한 초음파 에너지를 피부에 전달하여 콜라겐을 재생시키고 탄력을 개선하는 리프팅 #2세대슈링크 #빠른시술 #적은통증 기존 대비 2.5배 빨라진 조사 속도로 통증이 줄어든 슈링크 업그레이드 버전 #다양한부위 #세밀한리프팅 다양한 핸드피스로 굴곡진 면이나 눈가 등 세밀한 부분까지 꼼꼼한 리프팅이 가능 권장주기 1~3개월 / 3회 이상 시술,VAT 포함,피부의 전체적인 탄력 개선을 원하는 분 / 얼굴 라인이 매끈하지 않아 고민인 분 / 피부 상태 및 부위별 맞춤 리프팅을 원하는 분 / 꼼꼼한 리프팅을 원하는 분,시술 특장점 좁고 굴곡진 부위까지 다양한 핸드피스로 닿기 어려운 부위까지 시술이 가능합니다. 다양한 초음파 모드 피부상태와 부위에 따른 초음파 모드로 시술이 가능합니다. 디테일하게 맞춤 리프팅 발전된 HIFU 기술로 디테일한 맞춤 리프팅 시술이 가능합니다.,"기존 슈링크보다 통증이 줄어들었나요? 기존 슈링크에 비해 약 2.5배 빨라진 시술 속도로 인해 통증이 경감 되었습니다.단, 개인별로 느끼는 통증의 차이는 있을 수 있습니다. 시술 시 부작용이 있나요? 부작용이 거의 없으나 개인마다 가려움증이나 두드러기 반응이 있을 수 있습니다.",슈링크유니버스 시술시간 30~40분 마취여부 마취선택 타입 회복시간 약 3일 시술효과 1~2개월,"주의사항 1 약 3일간은 미온수로 세안해주세요. 2 저자극 클렌저를 사용해주세요. 3 피부가 욱신거리거나 부기, 멍, 붉음증이 나타날 수 있습니다.",,수요일 10:00 ~ 21:00 / 목요일 10:00 ~ 21:00 / 금요일 10:00 ~ 21:00 / 토요일 10:00 ~ 17:00 / 일요일 10:00 ~ 17:00 / 월요일 10:00 ~ 21:00,0508-0354-2964
https://www.yeoshin.co.kr/event/mobile/21911,,,,인천 구월동 슈링크유니버스 100샷,"#리프팅레이저
#타이트닝",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/hxpp1VrP9VcUUXBxManAoruKAN3A.png?q=90&f=webp&w=1024,9.7,18.0,42900.0,35900,VAT 포함,닥터쁘띠의원(인천구월점),크림마취,여의사 진료 사후관리,슈링크유니버스 #초음파리프팅 #콜라겐재생 강한 초음파 에너지를 피부에 전달하여 콜라겐을 재생시키고 탄력을 개선하는 리프팅 #2세대슈링크 #빠른시술 #적은통증 기존 대비 2.5배 빨라진 조사 속도로 통증이 줄어든 슈링크 업그레이드 버전 #다양한부위 #세밀한리프팅 다양한 핸드피스로 굴곡진 면이나 눈가 등 세밀한 부분까지 꼼꼼한 리프팅이 가능 권장주기 1~3개월 / 3회 이상 시술,VAT 포함,피부의 전체적인 탄력 개선을 원하는 분 / 얼굴 라인이 매끈하지 않아 고민인 분 / 피부 상태 및 부위별 맞춤 리프팅을 원하는 분 / 꼼꼼한 리프팅을 원하는 분,,,슈링크유니버스 시술시간 30~40분 마취여부 크림마취 회복시간 약 3일 시술효과 1~2개월,,크림마취 비수면 무통마취 국소마취,수요일 10:30 ~ 20:30 / 목요일 10:30 ~ 20:30 / 금요일 10:30 ~ 20:30 / 토요일 10:30 ~ 17:00 / 일요일 10:30 ~ 17:00 / 월요일 10:30 ~ 20:30,0508-0353-0764
https://www.yeoshin.co.kr/event/mobile/27333,,,,피부 탄력 UP! 슈링크 유니버스,"#리프팅레이저
#타이트닝",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/J00qp9gpV4wIjtyjKGUnytR3jok8.jpg?q=90&f=webp&w=1024,7.5,4.0,38500.0,31500,VAT 포함,유앤아이의원(창동점),서울특별시 도봉구 마들로11길 51 (창동) 4층주소복사,,,VAT 포함,,,,슈링크유니버스 시술시간 30~40분 마취여부 크림마취 회복시간 약 3일 시술효과 1~2개월,,크림마취,수요일 10:00 ~ 20:30 / 목요일 10:00 ~ 20:30 / 금요일 10:00 ~ 20:30 / 토요일 10:00 ~ 16:00 / 일요일 10:00 ~ 16:00 / 월요일 10:00 ~ 20:30,050803543360
https://www.yeoshin.co.kr/event/mobile/23081,,,,"탄력UP, 처짐DOWN 슈링크유니버스","#리프팅레이저
#타이트닝",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/idWaiOAvulc5Unqd6AAjNayKp918.png?q=90&f=webp&w=1024,9.7,22.0,108900.0,101900,VAT 포함,뷰티블라썸의원,"서울특별시 마포구 양화로 66 (서교동) 5층,6층주소복사",여의사 진료 사후관리 영어 응대 중국어 응대 일본어 응대,슈링크유니버스 #초음파리프팅 #콜라겐재생 강한 초음파 에너지를 피부에 전달하여 콜라겐을 재생시키고 탄력을 개선하는 리프팅 #2세대슈링크 #빠른시술 #적은통증 기존 대비 2.5배 빨라진 조사 속도로 통증이 줄어든 슈링크 업그레이드 버전 #다양한부위 #세밀한리프팅 다양한 핸드피스로 굴곡진 면이나 눈가 등 세밀한 부분까지 꼼꼼한 리프팅이 가능 권장주기 1~3개월 / 3회 이상 시술,VAT 포함,피부의 전체적인 탄력 개선을 원하는 분 / 얼굴 라인이 매끈하지 않아 고민인 분 / 피부 상태 및 부위별 맞춤 리프팅을 원하는 분 / 꼼꼼한 리프팅을 원하는 분,,,슈링크유니버스 시술시간 30~40분 마취여부 마취없음 회복시간 약 3일 시술효과 1~2개월,,,수요일 10:00 ~ 20:00 / 목요일 10:00 ~ 20:00 / 금요일 10:00 ~ 20:00 / 토요일 10:00 ~ 16:30 / 일요일 10:00 ~ 16:30 / 월요일 10:00 ~ 20:00 / 대체 공휴일 진료,0508-0353-9342
https://www.yeoshin.co.kr/event/mobile/18785,,,,슈링크 유니버스 300샷,"#리프팅레이저
#타이트닝",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/CnQtIgNH7MSlHKhqp355qfVCrSr2.jpg?q=90&f=webp&w=1024,9.7,35.0,99000.0,92000,VAT 포함,뷰티앤디지털치과병원,"경기도 파주시 경의로1240번길 19 (와동동) 월드타워15차 7층, 8층주소복사",전문의 9명 피부진단기 F-RAY 촬영 >,,VAT 포함,,,,슈링크유니버스 시술시간 15분 마취여부 선택 회복시간 당일 시술효과 -,,,수요일 10:00 ~ 20:00 / 목요일 10:00 ~ 20:00 / 금요일 10:00 ~ 18:00 / 토요일 10:00 ~ 16:00 / 일요일 휴진 / 월요일 10:00 ~ 20:00 / 월~금 점심시간은 2시~3시 입니다,0508-0353-9799
https://www.yeoshin.co.kr/event/mobile/16991,,,,슈링크 유니버스 100샷,"#리프팅레이저
#타이트닝",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/ZosaOLtxEAEs45zalGjVeJ7pPzF7.jpg?q=90&f=webp&w=1024,9.2,85.0,31900.0,24900,VAT 포함,롤리팝성형외과의원,크림마취,전문의 6명 여의사 진료 수술실 CCTV 영어 응대 일본어 응대 피부진단기 F-RAY 촬영 >,,VAT 포함,,,,슈링크유니버스 시술시간 30~40분 마취여부 크림마취 회복시간 3일 시술효과 1~2달 후,,크림마취 수면마취 국소마취,수요일 10:00 ~ 19:00 / 목요일 10:00 ~ 19:00 / 금요일 10:00 ~ 19:00 / 토요일 10:00 ~ 19:00 / 일요일 13:00 ~ 19:00 / 월요일 10:00 ~ 19:00,0508-0353-5502
https://www.yeoshin.co.kr/event/mobile/22020,,,,슈링크 유니버스 300샷,"#리프팅레이저
#타이트닝",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/GB6UMhjLDEs2nBwDFq8CAA1SmteA.jpg?q=90&f=webp&w=1024,,,155000.0,148000,VAT 포함,비올라셀성형외과,크림마취,전문의 1명 수술실 CCTV 전담회복실 사후관리 피부진단기 F-RAY 촬영 >,슈링크유니버스 #초음파리프팅 #콜라겐재생 강한 초음파 에너지를 피부에 전달하여 콜라겐을 재생시키고 탄력을 개선하는 리프팅 #2세대슈링크 #빠른시술 #적은통증 기존 대비 2.5배 빨라진 조사 속도로 통증이 줄어든 슈링크 업그레이드 버전 #다양한부위 #세밀한리프팅 다양한 핸드피스로 굴곡진 면이나 눈가 등 세밀한 부분까지 꼼꼼한 리프팅이 가능 권장주기 1~3개월 / 3회 이상 시술,VAT 포함,피부의 전체적인 탄력 개선을 원하는 분 / 얼굴 라인이 매끈하지 않아 고민인 분 / 피부 상태 및 부위별 맞춤 리프팅을 원하는 분 / 꼼꼼한 리프팅을 원하는 분,시술 특장점 좁고 굴곡진 부위까지 다양한 핸드피스로 닿기 어려운 부위까지 시술이 가능합니다. 다양한 초음파 모드 피부상태와 부위에 따른 초음파 모드로 시술이 가능합니다. 디테일하게 맞춤 리프팅 발전된 HIFU 기술로 디테일한 맞춤 리프팅 시술이 가능합니다.,"기존 슈링크보다 통증이 줄어들었나요? 기존 슈링크에 비해 약 2.5배 빨라진 시술 속도로 인해 통증이 경감 되었습니다.단, 개인별로 느끼는 통증의 차이는 있을 수 있습니다. 시술 시 부작용이 있나요? 부작용이 거의 없으나 개인마다 가려움증이나 두드러기 반응이 있을 수 있습니다.",슈링크유니버스 시술시간 30~40분 마취여부 크림마취 회복시간 약 3일 시술효과 1~2개월,"주의사항 1 약 3일간은 미온수로 세안해주세요. 2 저자극 클렌저를 사용해주세요. 3 피부가 욱신거리거나 부기, 멍, 붉음증이 나타날 수 있습니다. 4 시술 후 일주일 정도 필링 시술, 스크럽제 사용을 피하는 것이 좋습니다. 5 자외선 차단제를 잘 발라주시고 비타민C 등 항산화제 섭취에 신경써주세요. 6 열감에 의해 건조함을 느낄 수 있습니다. 보습제를 충분히 발라주세요.",크림마취 수면마취 비수면 무통마취 국소마취,수요일 10:00 ~ 19:00 / 목요일 10:00 ~ 19:00 / 금요일 10:00 ~ 21:00 / 토요일 10:00 ~ 17:00 / 일요일 휴진 / 월요일 10:00 ~ 19:00,0508-0353-4553
https://www.yeoshin.co.kr/event/mobile/21214,,,,슈링크 유니버스 리프팅,"#리프팅레이저
#타이트닝",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/atSxg5vKKXCn7hXqs95KKaA09XO4.jpg?q=90&f=webp&w=1024,9.5,2.0,165000.0,158000,VAT 포함,가산시그니처정형외과의원,크림마취,전문의 1명 분야별 협진 전담회복실,슈링크유니버스 #초음파리프팅 #콜라겐재생 강한 초음파 에너지를 피부에 전달하여 콜라겐을 재생시키고 탄력을 개선하는 리프팅 #2세대슈링크 #빠른시술 #적은통증 기존 대비 2.5배 빨라진 조사 속도로 통증이 줄어든 슈링크 업그레이드 버전 #다양한부위 #세밀한리프팅 다양한 핸드피스로 굴곡진 면이나 눈가 등 세밀한 부분까지 꼼꼼한 리프팅이 가능 권장주기 1~3개월 / 3회 이상 시술,VAT 포함,피부의 전체적인 탄력 개선을 원하는 분 / 얼굴 라인이 매끈하지 않아 고민인 분 / 피부 상태 및 부위별 맞춤 리프팅을 원하는 분 / 꼼꼼한 리프팅을 원하는 분,,,슈링크유니버스 시술시간 30~40분 마취여부 크림마취 회복시간 약 3일 시술효과 1~2개월,,크림마취 수면마취 비수면 무통마취 국소마취,수요일 09:00 ~ 20:00 (점심 14:00 ~ 15:00) / 목요일 09:00 ~ 20:00 (점심 14:00 ~ 15:00) / 금요일 09:00 ~ 20:00 (점심 14:00 ~ 15:00) / 토요일 09:00 ~ 14:00 / 일요일 휴진 / 월요일 09:00 ~ 20:00 (점심 14:00 ~ 15:00),0508-0353-8080
https://www.yeoshin.co.kr/event/mobile/26101,,,,365드림치과병원 슈링크유니버스 출시이벤트,"#리프팅레이저
#타이트닝",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/ZvutrAlahyaUdDqQrVXgb2CCsKB.jpg?q=90&f=webp&w=1024,,,110000.0,103000,VAT 포함,365드림치과병원,가글마취,전문의 6명 여의사 진료 분야별 협진 전담회복실,,VAT 포함,,,,슈링크유니버스 시술시간 30~40분 마취여부 크림마취 회복시간 약 3일 시술효과 1~2개월,,가글마취 수면마취 비수면 무통마취 국소마취,수요일 09:30 ~ 21:00 (점심 12:30 ~ 14:00) / 목요일 09:30 ~ 21:00 (점심 12:30 ~ 14:00) / 금요일 09:30 ~ 21:00 (점심 12:30 ~ 14:00) / 토요일 09:30 ~ 17:00 (점심 12:30 ~ 13:30) / 일요일 09:30 ~ 17:00 (점심 12:30 ~ 13:30) / 월요일 09:30 ~ 21:00 (점심 12:30 ~ 14:00),050803531445
